"AnimalName","AnimalGender","AnimalBirthYear","BreedName","ZipCode","LicenseIssuedDate","LicenseExpiredDate","Extract.Year","Borough","BoroughPop"
"VASELISA","F",2014,"Maltese",11224,"01/05/2015","01/05/2016",2016,"Brooklyn",2640329
"HAZEL","F",2013,"Poodle, Toy",10453,"01/05/2015","01/05/2016",2016,"Bronx",1446541
"UNKNOWN","M",2014,"Cavalier King Charles Spaniel",10010,"01/05/2015","01/05/2016",2016,"Manhattan",1663447
"ZORA","F",2011,"Boxer",11216,"01/05/2015","01/05/2016",2016,"Brooklyn",2640329
"HEIDI","F",2011,"American Pit Bull Mix / Pit Bull Mix",11226,"01/05/2015","01/05/2016",2016,"Brooklyn",2640329
"SNOWBALL","F",2000,"German Shepherd Dog",10461,"01/05/2015","01/17/2016",2016,"Bronx",1446541
"KYLA","F",2014,"Maltese",11373,"01/05/2015","01/05/2016",2016,"Queens",2339150
"JASMINE","F",2013,"German Shepherd Dog",10019,"01/05/2015","01/05/2018",2016,"Manhattan",1663447
"ROXIE","F",2005,"Puggle",10301,"01/05/2015","01/05/2016",2016,"Staten Island",475948
"KING","M",2013,"Yorkshire Terrier",10473,"01/05/2015","01/05/2016",2016,"Bronx",1446541
"COCO","F",2012,"Shih Tzu",10011,"01/05/2015","01/05/2020",2016,"Manhattan",1663447
"UNKNOWN","F",2014,"Yorkshire Terrier",10009,"01/05/2015","01/05/2016",2016,"Manhattan",1663447
"UNKNOWN","M",2014,"Shiba Inu",11238,"01/05/2015","01/05/2016",2016,"Brooklyn",2640329
"FRANKIE","F",2005,"Pembroke Welsh Corgi",11215,"01/05/2015","01/05/2016",2016,"Brooklyn",2640329
"BRUCE","M",2014,"German Shepherd Dog",10314,"01/05/2015","01/05/2016",2016,"Staten Island",475948
"KOBE","M",2014,"Shiba Inu",10014,"01/05/2015","01/05/2016",2016,"Manhattan",1663447
"SIUL","M",2014,"Bichon Frise",11206,"01/05/2015","01/05/2016",2016,"Brooklyn",2640329
"LUCA","F",2012,"German Shepherd Crossbreed",10128,"01/05/2015","01/05/2016",2016,"Manhattan",1663447
"CHATO","M",2014,"Labrador Retriever",11237,"01/05/2015","01/05/2016",2016,"Brooklyn",2640329
"UNKNOWN","F",2014,"Australian Shepherd",10003,"01/05/2015","01/05/2016",2016,"Manhattan",1663447
"NAME NOT PROVIDED","M",2014,"Jack Russell Terrier",11429,"01/05/2015","01/05/2016",2016,"Queens",2339150
"NAME NOT PROVIDED","M",2014,"Poodle, Standard",10011,"01/05/2015","01/05/2016",2016,"Manhattan",1663447
"UNKNOWN","M",2014,"Bull Dog, French",10024,"01/05/2015","01/05/2016",2016,"Manhattan",1663447
"ROMY","F",2014,"Yorkshire Terrier",10011,"01/05/2015","01/05/2016",2016,"Manhattan",1663447
"STORM","M",2014,"Siberian Husky",10018,"01/05/2015","01/05/2016",2016,"Manhattan",1663447
"LEO","M",2014,"Poodle, Miniature",10026,"01/05/2015","01/05/2016",2016,"Manhattan",1663447
"PJ","M",2012,"Chihuahua",10032,"01/05/2015","01/05/2020",2016,"Manhattan",1663447
"KEILA","F",2002,"Shih Tzu",11212,"01/05/2015","01/30/2016",2016,"Brooklyn",2640329
"HIGGINS","M",2010,"Bassett Hound",11215,"01/06/2015","01/21/2016",2016,"Brooklyn",2640329
"NAME NOT PROVIDED","M",2014,"Shiba Inu",10007,"01/06/2015","01/06/2016",2016,"Manhattan",1663447
"NAME NOT PROVIDED","M",2014,"Labrador Retriever",11355,"01/06/2015","01/06/2016",2016,"Queens",2339150
"NAME NOT PROVIDED","F",2014,"Bichon Frise",11355,"01/06/2015","01/06/2016",2016,"Queens",2339150
"SOPHIA","F",2014,"Puggle",10032,"01/06/2015","01/06/2016",2016,"Manhattan",1663447
"UNKNOWN","F",2013,"American Pit Bull Mix / Pit Bull Mix",10304,"01/06/2015","01/06/2016",2016,"Staten Island",475948
"FLUFFY","F",2012,"Shih Tzu",10452,"01/06/2015","01/06/2016",2016,"Bronx",1446541
"LOLA","F",2012,"American Pit Bull Terrier/Pit Bull",10461,"01/06/2015","01/10/2016",2016,"Bronx",1446541
"DAISY","F",2009,"Chihuahua",11102,"01/06/2015","01/06/2016",2016,"Queens",2339150
"NAME NOT PROVIDED","M",2014,"Siberian Husky",11365,"01/06/2015","01/06/2016",2016,"Queens",2339150
"PATCHEY","M",2014,"Catahoula Leopard Dog",11235,"01/06/2015","01/06/2016",2016,"Brooklyn",2640329
"TWIXY","M",2011,"Miniature Pinscher",11102,"01/06/2015","01/27/2016",2016,"Queens",2339150
"GRAY","M",2010,"American Pit Bull Mix / Pit Bull Mix",11225,"01/06/2015","01/23/2016",2016,"Brooklyn",2640329
"RIVER","F",2013,"Boxer",10305,"01/06/2015","01/23/2016",2016,"Staten Island",475948
"BABY","F",2010,"German Shepherd Dog",11226,"01/06/2015","01/13/2016",2016,"Brooklyn",2640329
"HIRO","M",2007,"Beagle",10023,"01/06/2015","01/22/2016",2016,"Manhattan",1663447
"TRIXIE","F",2007,"Shiba Inu",10308,"01/06/2015","01/15/2016",2016,"Staten Island",475948
"LUCKY","F",2001,"Labrador Retriever Crossbreed",10310,"01/06/2015","01/30/2016",2016,"Staten Island",475948
"SADIE","F",2009,"Boxer",11215,"01/06/2015","01/09/2016",2016,"Brooklyn",2640329
"AOKI","M",2014,"Shar-Pei, Chinese",10452,"01/06/2015","01/06/2016",2016,"Bronx",1446541
"BELLE","F",2014,"Beagle",10028,"01/06/2015","01/06/2016",2016,"Manhattan",1663447
"NAME NOT PROVIDED","F",2014,"Bichon Frise",11354,"01/06/2015","01/06/2016",2016,"Queens",2339150
"POLO","M",2011,"Yorkshire Terrier",11412,"01/06/2015","01/06/2016",2016,"Queens",2339150
"BAILEE","F",2014,"Shih Tzu",11228,"01/06/2015","01/06/2016",2016,"Brooklyn",2640329
"CLOUD","F",2009,"American Pit Bull Terrier/Pit Bull",10027,"01/06/2015","01/06/2016",2016,"Manhattan",1663447
"PIPPIN","M",2014,"Coton de Tulear",10040,"01/06/2015","01/06/2016",2016,"Manhattan",1663447
"UNKNOWN","F",2013,"Bull Dog, French",10036,"01/06/2015","01/16/2016",2016,"Manhattan",1663447
"NAME NOT PROVIDED","F",2014,"Maltese",11357,"01/06/2015","01/06/2016",2016,"Queens",2339150
"JIMMY","M",2014,"French Bulldog",10009,"01/06/2015","01/06/2016",2016,"Manhattan",1663447
"EMILY","F",2013,"German Shepherd Crossbreed",10310,"01/06/2015","01/06/2016",2016,"Staten Island",475948
"HUCKLEBERRY","M",2010,"Portuguese Water Dog",10069,"01/06/2015","01/06/2017",2016,"Manhattan",1663447
"KENNEDY","M",2013,"Jack Russell Terrier",10014,"01/06/2015","01/06/2016",2016,"Manhattan",1663447
"JAKE","M",2014,"German Shepherd Dog",11203,"01/06/2015","01/06/2016",2016,"Brooklyn",2640329
"TEDDY","M",2013,"Bull Dog, French",10023,"01/06/2015","01/17/2016",2016,"Manhattan",1663447
"SHADOW","F",2010,"Pomeranian",11217,"01/06/2015","01/13/2016",2016,"Brooklyn",2640329
"KYLE","M",2006,"Scottish Terrier",10025,"01/06/2015","01/30/2016",2016,"Manhattan",1663447
"BUDDY","M",2009,"Pug",10309,"01/06/2015","01/04/2016",2016,"Staten Island",475948
"NAME NOT PROVIDED","M",2014,"Siberian Husky",11354,"01/06/2015","01/06/2016",2016,"Queens",2339150
"MISTER","M",2001,"German Shepherd Dog",10312,"01/06/2015","01/06/2016",2016,"Staten Island",475948
"ANDY","M",2014,"Boxer",10028,"01/06/2015","01/06/2016",2016,"Manhattan",1663447
"KIRBY","M",2014,"Boston Terrier",10009,"01/06/2015","01/06/2016",2016,"Manhattan",1663447
"MONTANA","F",2008,"Siberian Husky",10301,"01/06/2015","01/06/2016",2016,"Staten Island",475948
"BIGGIE","M",2008,"Chihuahua",10460,"01/06/2015","01/06/2016",2016,"Bronx",1446541
"UNKNOWN","F",2013,"Labradoodle",10462,"01/06/2015","01/03/2016",2016,"Bronx",1446541
"PABLO","M",2013,"French Bulldog",11221,"01/06/2015","01/06/2016",2016,"Brooklyn",2640329
"UNKNOWN","F",2014,"Shiba Inu",11379,"01/06/2015","01/06/2016",2016,"Queens",2339150
"CODY","M",2007,"Lhasa Apso",11420,"01/06/2015","01/06/2016",2016,"Queens",2339150
"LOLA","F",2014,"Chihuahua",10466,"01/06/2015","01/06/2016",2016,"Bronx",1446541
"SUGAR","F",2004,"Poodle, Miniature",10010,"01/06/2015","01/06/2016",2016,"Manhattan",1663447
"BUDDY","M",2013,"Poodle, Toy",10009,"01/06/2015","01/06/2017",2016,"Manhattan",1663447
"DULCINEA","F",2006,"Golden Retriever",10021,"01/06/2015","01/30/2016",2016,"Manhattan",1663447
"LULU","F",2013,"Shih Tzu",11377,"01/06/2015","01/13/2016",2016,"Queens",2339150
"MURPHY","M",2014,"Irish Red and White Setter",10010,"01/06/2015","01/06/2016",2016,"Manhattan",1663447
"NAME NOT PROVIDED","F",2014,"Alaskan Malamute",11355,"01/06/2015","01/06/2016",2016,"Queens",2339150
"SAMMY","F",2007,"Beagle Crossbreed",10022,"01/06/2015","01/06/2016",2016,"Manhattan",1663447
"CHAMP","M",2013,"American Pit Bull Mix / Pit Bull Mix",11420,"01/06/2015","01/06/2016",2016,"Queens",2339150
"UNKNOWN","F",2014,"Maltese",11106,"01/06/2015","01/06/2016",2016,"Queens",2339150
"AGATHA","F",2013,"Jack Russell Terrier",11216,"01/06/2015","01/06/2016",2016,"Brooklyn",2640329
"NAME NOT PROVIDED","F",2014,"Chihuahua",11420,"01/06/2015","01/06/2016",2016,"Queens",2339150
"NAME NOT PROVIDED","F",2014,"Shiba Inu",10007,"01/06/2015","01/06/2016",2016,"Manhattan",1663447
"NAME NOT PROVIDED","F",2014,"Pug",10065,"01/06/2015","01/06/2016",2016,"Manhattan",1663447
"LOUISA","F",2006,"Boston Terrier",10014,"01/06/2015","01/06/2020",2016,"Manhattan",1663447
"NAME NOT PROVIDED","M",2014,"Shiba Inu",11355,"01/06/2015","01/06/2016",2016,"Queens",2339150
"TEDDY","M",2007,"Poodle",10036,"01/06/2015","01/06/2016",2016,"Manhattan",1663447
"UNKNOWN","F",2014,"Shiba Inu",10033,"01/06/2015","01/06/2016",2016,"Manhattan",1663447
"PATCHES","F",2009,"Shih Tzu",10452,"01/06/2015","01/06/2016",2016,"Bronx",1446541
"SNOW","M",2010,"Shih Tzu",10452,"01/06/2015","01/06/2016",2016,"Bronx",1446541
"SIR","M",2013,"Yorkshire Terrier",10465,"01/06/2015","01/23/2016",2016,"Bronx",1446541
"COWBOY","M",2012,"Australian Shepherd",10040,"01/06/2015","01/15/2016",2016,"Manhattan",1663447
"HERSHEY","F",2010,"Schnauzer, Miniature",10456,"01/07/2015","01/22/2016",2016,"Bronx",1446541
"TEDDY","M",2010,"Maltese",10456,"01/07/2015","01/07/2016",2016,"Bronx",1446541
"DENIM","M",2011,"Yorkshire Terrier",11224,"01/07/2015","01/07/2016",2016,"Brooklyn",2640329
"NANO","M",2014,"American Pit Bull Terrier/Pit Bull",10456,"01/07/2015","01/07/2016",2016,"Bronx",1446541
"LOLA","F",2008,"Chihuahua",10023,"01/07/2015","01/05/2016",2016,"Manhattan",1663447
"TANGO","M",2007,"Pug",11370,"01/07/2015","01/07/2016",2016,"Queens",2339150
"PRINCESS","F",2001,"German Shepherd Crossbreed",11203,"01/07/2015","01/07/2016",2016,"Brooklyn",2640329
"DEENA","F",2012,"American Pit Bull Mix / Pit Bull Mix",11236,"01/07/2015","01/07/2016",2016,"Brooklyn",2640329
"MAYA","F",2014,"Wirehaired Pointing Griffon",11215,"01/07/2015","01/07/2016",2016,"Brooklyn",2640329
"DUKE","M",2013,"Rottweiler",11206,"01/07/2015","01/07/2016",2016,"Brooklyn",2640329
"REBEL","M",2007,"Labrador Retriever",10312,"01/07/2015","01/14/2016",2016,"Staten Island",475948
"PEBBLES","F",2004,"Yorkshire Terrier",11206,"01/07/2015","01/07/2016",2016,"Brooklyn",2640329
"LOLA","F",2005,"American Pit Bull Mix / Pit Bull Mix",11238,"01/07/2015","01/07/2016",2016,"Brooklyn",2640329
"MACHO","M",2014,"Yorkshire Terrier",10463,"01/07/2015","01/07/2016",2016,"Bronx",1446541
"PRINCE","M",2014,"Boston Terrier",10459,"01/07/2015","01/07/2016",2016,"Bronx",1446541
"LULU","F",2012,"Australian Shepherd",10017,"01/07/2015","01/07/2017",2016,"Manhattan",1663447
"NELLIA","F",2008,"German Shepherd Crossbreed",10033,"01/07/2015","01/07/2016",2016,"Manhattan",1663447
"BELLA","F",2010,"American Pit Bull Terrier/Pit Bull",10301,"01/07/2015","01/07/2017",2016,"Staten Island",475948
"DIESEL","M",2013,"American Pit Bull Mix / Pit Bull Mix",10306,"01/07/2015","01/07/2016",2016,"Staten Island",475948
"HERSHEY","M",2013,"American Pit Bull Mix / Pit Bull Mix",10467,"01/07/2015","01/07/2016",2016,"Bronx",1446541
"BUSTER","M",2014,"French Bulldog",10012,"01/07/2015","01/07/2018",2016,"Manhattan",1663447
"ALFIE","M",2008,"Cocker Spaniel",11105,"01/07/2015","01/07/2016",2016,"Queens",2339150
"ROCKY","M",2014,"American Pit Bull Terrier/Pit Bull",11208,"01/07/2015","01/07/2016",2016,"Brooklyn",2640329
"OLIVE","F",2014,"Bernese Mountain Dog",10033,"01/07/2015","01/07/2016",2016,"Manhattan",1663447
"ABIGAIL","F",2009,"Cocker Spaniel",11101,"01/07/2015","01/07/2016",2016,"Queens",2339150
"SANDY","F",2013,"Catahoula Leopard Dog",10128,"01/07/2015","01/07/2016",2016,"Manhattan",1663447
"BOWIE","M",2014,"Boston Terrier",11211,"01/07/2015","01/07/2016",2016,"Brooklyn",2640329
"HAZEL","F",2014,"Poodle, Miniature",10475,"01/07/2015","01/07/2016",2016,"Bronx",1446541
"GORDO","M",2014,"Shih Tzu",10026,"01/07/2015","01/07/2016",2016,"Manhattan",1663447
"KROKIET","M",2009,"Cocker Spaniel",10314,"01/07/2015","01/16/2016",2016,"Staten Island",475948
"WEMBLEY","M",2008,"Puggle",11222,"01/07/2015","01/28/2016",2016,"Brooklyn",2640329
"CHARLIE","M",2010,"German Shepherd Crossbreed",10065,"01/07/2015","01/08/2016",2016,"Manhattan",1663447
"GEORGE","M",2014,"American Pit Bull Terrier/Pit Bull",10031,"01/07/2015","01/07/2016",2016,"Manhattan",1663447
"JAKE","M",2008,"Australian Shepherd",10306,"01/07/2015","01/07/2016",2016,"Staten Island",475948
"MUGSY","M",2012,"Poodle",10023,"01/07/2015","01/07/2019",2016,"Manhattan",1663447
"BUBLIK","M",2007,"Pug",11224,"01/07/2015","01/07/2016",2016,"Brooklyn",2640329
"TOFU","M",2008,"Shih Tzu",11211,"01/07/2015","01/07/2018",2016,"Brooklyn",2640329
"CLEO","F",2014,"French Bulldog",10019,"01/07/2015","01/07/2016",2016,"Manhattan",1663447
"JOLEE","F",2001,"Chihuahua",10038,"01/07/2015","01/07/2016",2016,"Manhattan",1663447
"JACOB","M",2010,"Maltese",11354,"01/07/2015","01/07/2016",2016,"Queens",2339150
"ROXANNE","F",2013,"Mastiff, French (Dogue de Bordeaux)",11224,"01/08/2015","01/08/2016",2016,"Brooklyn",2640329
"BARBIE","F",2012,"American Pit Bull Terrier/Pit Bull",11215,"01/08/2015","01/08/2016",2016,"Brooklyn",2640329
"CODY","F",2010,"Golden Retriever",10128,"01/08/2015","01/08/2020",2016,"Manhattan",1663447
"STEWART","M",2004,"Shiba Inu",11413,"01/08/2015","01/08/2016",2016,"Queens",2339150
"MR.","M",2008,"Miniature Schnauzer",10036,"01/08/2015","01/08/2017",2016,"Manhattan",1663447
"GERALD","M",2013,"Petit Basset Griffon Vendeen",11222,"01/08/2015","01/08/2016",2016,"Brooklyn",2640329
"COOPER","M",2014,"Beagle",11355,"01/08/2015","01/08/2016",2016,"Queens",2339150
"TIGGER","M",2011,"Jack Russell Terrier",11694,"01/08/2015","01/07/2016",2016,"Queens",2339150
"ARGOS","M",2004,"Siberian Husky",11238,"01/08/2015","01/16/2016",2016,"Brooklyn",2640329
"HARVEY","M",2014,"French Bulldog",10013,"01/08/2015","01/08/2016",2016,"Manhattan",1663447
"CHASE","M",2011,"Lhasa Apso",11103,"01/08/2015","01/08/2016",2016,"Queens",2339150
"GUINNESS","M",2005,"Boxer",11415,"01/08/2015","01/08/2016",2016,"Queens",2339150
"J.D","M",2010,"Jack Russell Terrier",11434,"01/08/2015","01/08/2016",2016,"Queens",2339150
"TUG","M",2014,"Poodle, Standard",10312,"01/08/2015","01/08/2018",2016,"Staten Island",475948
"LUNA","F",2006,"Beagle",11372,"01/08/2015","01/30/2016",2016,"Queens",2339150
"GINGER-LYNN","F",2009,"Pekingese",10305,"01/08/2015","01/08/2016",2016,"Staten Island",475948
"OZZY","F",2002,"Yorkshire Terrier",11358,"01/08/2015","01/08/2016",2016,"Queens",2339150
"ARIEL","F",2014,"Rat Terrier",10040,"01/08/2015","01/08/2016",2016,"Manhattan",1663447
"RUBY","F",2001,"Pug",10312,"01/08/2015","01/30/2016",2016,"Staten Island",475948
"PRINCESS","F",2012,"Shih Tzu",11427,"01/08/2015","01/08/2016",2016,"Queens",2339150
"QIU","M",2008,"Pomeranian",11109,"01/08/2015","01/08/2016",2016,"Queens",2339150
"SNOW","F",2013,"Siberian Husky",11229,"01/08/2015","01/08/2016",2016,"Brooklyn",2640329
"LACY","F",2011,"Brussels Griffon",11208,"01/08/2015","01/08/2016",2016,"Brooklyn",2640329
"ZORA","F",2012,"Schnauzer, Miniature",11412,"01/08/2015","01/08/2016",2016,"Queens",2339150
"BAILEY","M",2011,"Beagle",11238,"01/08/2015","01/08/2016",2016,"Brooklyn",2640329
"LOLA","F",2003,"Bichon Frise",10028,"01/08/2015","01/30/2016",2016,"Manhattan",1663447
"DIEGO","M",2004,"Chihuahua",11201,"01/08/2015","01/30/2016",2016,"Brooklyn",2640329
"DEXTER","M",2011,"St. Bernard",10025,"01/08/2015","01/08/2020",2016,"Manhattan",1663447
"CLANK","M",2009,"American Pit Bull Mix / Pit Bull Mix",10456,"01/08/2015","01/08/2016",2016,"Bronx",1446541
"SIERRA","M",2014,"American Pit Bull Terrier/Pit Bull",10303,"01/08/2015","01/08/2016",2016,"Staten Island",475948
"JOPLIN","F",2004,"Labrador Retriever",11233,"01/08/2015","01/08/2016",2016,"Brooklyn",2640329
"MR.","M",2007,"Labrador Retriever",10473,"01/08/2015","01/08/2016",2016,"Bronx",1446541
"RING","F",2014,"Labrador Retriever Crossbreed",11215,"01/08/2015","01/08/2016",2016,"Brooklyn",2640329
"PRINCESS","F",2011,"Cairn Terrier",10010,"01/08/2015","01/22/2016",2016,"Manhattan",1663447
"NANIE","F",2002,"Pekingese",10455,"01/08/2015","01/30/2016",2016,"Bronx",1446541
"KELLY","F",2002,"Beagle",10465,"01/08/2015","01/30/2016",2016,"Bronx",1446541
"BUSTER","M",2013,"Maltese",11218,"01/08/2015","01/08/2020",2016,"Brooklyn",2640329
"MARLEY","M",2009,"Labrador Retriever",11693,"01/08/2015","01/08/2020",2016,"Queens",2339150
"NENA","F",2007,"Rottweiler",10460,"01/08/2015","01/08/2016",2016,"Bronx",1446541
"KITTY","F",2003,"Maltese",11373,"01/08/2015","01/08/2016",2016,"Queens",2339150
"SPOT","M",2014,"American Pit Bull Mix / Pit Bull Mix",11101,"01/08/2015","01/08/2016",2016,"Queens",2339150
"NAME NOT PROVIDED","F",2014,"Bichon Frise",11426,"01/08/2015","01/08/2016",2016,"Queens",2339150
"MICKEY","M",2005,"Yorkshire Terrier",10306,"01/08/2015","01/30/2016",2016,"Staten Island",475948
"BAIEY","F",2007,"German Shepherd Crossbreed",10470,"01/08/2015","01/10/2016",2016,"Bronx",1446541
"RAJAH","M",2007,"Poodle, Toy",10024,"01/08/2015","01/27/2016",2016,"Manhattan",1663447
"ANGIE","F",2012,"Cavalier King Charles Spaniel",11374,"01/08/2015","01/08/2016",2016,"Queens",2339150
"LOLA","F",2012,"Miniature Pinscher",11211,"01/08/2015","01/08/2016",2016,"Brooklyn",2640329
"SILAS","M",2008,"Schnauzer, Miniature",11238,"01/08/2015","01/08/2018",2016,"Brooklyn",2640329
"GRACIE","F",2003,"Labrador Retriever",11233,"01/08/2015","01/08/2016",2016,"Brooklyn",2640329
"CINA","F",2013,"Bull Terrier",10003,"01/08/2015","01/08/2018",2016,"Manhattan",1663447
"MILO","M",2007,"Bichon Frise",11229,"01/08/2015","01/10/2016",2016,"Brooklyn",2640329
"LUCKY","M",2007,"Jack Russell Terrier",11207,"01/08/2015","01/07/2016",2016,"Brooklyn",2640329
"PETEY","M",2009,"Chihuahua",10463,"01/08/2015","01/08/2016",2016,"Bronx",1446541
"GRYPHON","M",2014,"Labradoodle",10065,"01/08/2015","01/08/2016",2016,"Manhattan",1663447
"LINCOLN","M",2012,"German Shepherd Dog",11233,"01/08/2015","01/08/2020",2016,"Brooklyn",2640329
"ADDY","F",2014,"Labrador Retriever Crossbreed",10010,"01/08/2015","01/08/2016",2016,"Manhattan",1663447
"BOSS","M",2013,"American Pit Bull Mix / Pit Bull Mix",10016,"01/08/2015","01/08/2016",2016,"Manhattan",1663447
"HANK","M",2013,"Havanese",10010,"01/09/2015","01/14/2016",2016,"Manhattan",1663447
"STELLA","F",2013,"Poodle, Miniature",10003,"01/09/2015","01/16/2016",2016,"Manhattan",1663447
"DARLING","F",2007,"Shih Tzu",11211,"01/09/2015","01/09/2016",2016,"Brooklyn",2640329
"CARAMELO","M",2013,"Chihuahua",10456,"01/09/2015","01/09/2016",2016,"Bronx",1446541
"ARYA","F",2012,"American Pit Bull Mix / Pit Bull Mix",11215,"01/09/2015","01/09/2016",2016,"Brooklyn",2640329
"CHAPLIN","M",2004,"Shih Tzu",11215,"01/09/2015","01/09/2020",2016,"Brooklyn",2640329
"KIRBY","M",2007,"American Pit Bull Mix / Pit Bull Mix",11377,"01/09/2015","01/28/2016",2016,"Queens",2339150
"PENNY","F",2014,"Dachshund",10021,"01/09/2015","01/09/2016",2016,"Manhattan",1663447
"GRIMES","M",2012,"American Pit Bull Terrier/Pit Bull",11214,"01/09/2015","01/09/2016",2016,"Brooklyn",2640329
"DIAMOND","F",2005,"American Staffordshire Terrier",10029,"01/09/2015","01/19/2016",2016,"Manhattan",1663447
"CANDI","F",2000,"Shih Tzu",10011,"01/09/2015","01/30/2016",2016,"Manhattan",1663447
"JESTER","M",2008,"Greyhound",11362,"01/09/2015","01/09/2016",2016,"Queens",2339150
"LEXXIE","F",2012,"Havanese",11697,"01/09/2015","01/09/2016",2016,"Queens",2339150
"BLUEWAVE'S","F",2014,"Collie, Smooth Coat",10028,"01/09/2015","01/09/2016",2016,"Manhattan",1663447
"KYLIE","F",2007,"Australian Shepherd",11235,"01/09/2015","01/09/2016",2016,"Brooklyn",2640329
"LINUS","M",2012,"Pekingese",10075,"01/09/2015","01/09/2016",2016,"Manhattan",1663447
"RICKY","M",2013,"Schnauzer, Miniature",10455,"01/09/2015","01/09/2016",2016,"Bronx",1446541
"MERLIN","M",2011,"Schnauzer, Miniature",10023,"01/09/2015","01/30/2016",2016,"Manhattan",1663447
"MYA","F",2012,"Rottweiler",11207,"01/09/2015","01/09/2018",2016,"Brooklyn",2640329
"CHILI","M",2014,"Vizsla",10011,"01/09/2015","01/09/2016",2016,"Manhattan",1663447
"JACKSON","M",2012,"Labrador Retriever Crossbreed",10017,"01/09/2015","01/09/2016",2016,"Manhattan",1663447
"ELPHABA","F",2012,"Shih Tzu",11103,"01/09/2015","01/09/2016",2016,"Queens",2339150
"MAXIMUS","M",2004,"Vizsla",10312,"01/09/2015","01/30/2016",2016,"Staten Island",475948
"DARWIN","M",2005,"Maltese",11238,"01/09/2015","01/09/2016",2016,"Brooklyn",2640329
"BAILEY","F",2010,"Shih Tzu",11222,"01/09/2015","01/09/2016",2016,"Brooklyn",2640329
"APPA","M",2011,"Maltese",10011,"01/09/2015","01/09/2016",2016,"Manhattan",1663447
"N/A","F",2014,"Chihuahua",11223,"01/09/2015","01/09/2016",2016,"Brooklyn",2640329
"MAISY","F",2012,"Yorkshire Terrier",10009,"01/09/2015","01/17/2016",2016,"Manhattan",1663447
"FRANKEE","M",2013,"Coonhound, Black and Tan",11218,"01/09/2015","01/01/2016",2016,"Brooklyn",2640329
"HOPPER","F",2006,"Pug",10025,"01/09/2015","01/12/2016",2016,"Manhattan",1663447
"KUSH","M",2014,"American Pit Bull Terrier/Pit Bull",11422,"01/09/2015","01/09/2016",2016,"Queens",2339150
"AUGGIE","M",2014,"Poodle",10009,"01/09/2015","01/09/2016",2016,"Manhattan",1663447
"CLARITA","F",2014,"Maltese",10456,"01/09/2015","01/09/2016",2016,"Bronx",1446541
"BUDDY","M",2013,"Labrador Retriever Crossbreed",10307,"01/09/2015","01/09/2018",2016,"Staten Island",475948
"TWO","M",2014,"Golden Retriever",11365,"01/09/2015","01/09/2016",2016,"Queens",2339150
"JACKSON","M",2013,"Shih Tzu",11373,"01/09/2015","01/09/2016",2016,"Queens",2339150
